#limits
idx,vel_x,vel_y,acc_x,acc_y,accel_max,plain_x,plain_y,plain_ret,corner_x,corner_y,corner_ret
316,1056964608,0,3223322625,1082822758,1094713344,3223322625,1082822758,0,3223322625,1082822758,1
317,1056964608,0,3230306406,1075838977,1094713344,3230306406,1075838977,0,3230306406,1075838977,1
318,1056964608,0,3231711232,3035278458,1094713344,3231711232,3035278458,0,3231711232,3035278458,1
319,1056964608,0,3230306405,3223322628,1094713344,3230306405,3223322628,0,3230306405,3223322628,1
320,1056964608,0,3223322622,3230306407,1094713344,3223322622,3230306407,0,3223322622,3230306407,1
321,1056964608,0,864029405,3231711232,1094713344,864029405,3231711232,0,864029405,3231711232,1
322,1056964608,0,1075838974,3230306407,1094713344,1075838974,3230306407,0,1075838974,3230306407,1
323,1056964608,0,1082822760,3223322619,1094713344,1082822760,3223322619,0,1082822760,3223322619,1
324,1056964608,0,1091567616,0,0,1091567616,0,0,1091567616,0,0
325,1056964608,0,1090087506,1083179008,0,1090087506,1083179008,0,1090087506,1083179008,0
326,1056964608,0,1083179007,1090087507,0,1083179007,1090087507,0,1083179007,1090087507,0
327,1056964608,0,3033740500,1091567616,0,3033740500,1091567616,0,3033740500,1091567616,0
328,1056964608,0,3230662657,1090087506,0,3230662657,1090087506,0,3230662657,1090087506,0
329,1056964608,0,3237571154,1083179009,0,3237571154,1083179009,0,3237571154,1083179009,0
330,1056964608,0,3239051264,3042129108,0,3239051264,3042129108,0,3239051264,3042129108,0
331,1056964608,0,3237571152,3230662659,0,3237571152,3230662659,0,3237571152,3230662659,0
332,1056964608,0,3230662654,3237571155,0,3230662654,3237571155,0,3230662654,3237571155,0
333,1056964608,0,870742516,3239051264,0,870742516,3239051264,0,870742516,3239051264,0
334,1056964608,0,1083179006,3237571155,0,1083179006,3237571155,0,1083179006,3237571155,0
335,1056964608,0,1090087509,3230662652,0,1090087509,3230662652,0,1090087509,3230662652,0
336,1056964608,0,1091567616,0,1077936128,1077936128,0,1,1077936128,0,1
337,1056964608,0,1090087506,1083179008,1077936128,0,1077936128,1,0,1077936128,1
338,1056964608,0,1083179007,1090087507,1077936128,0,1077936128,1,0,1077936128,1
339,1056964608,0,3033740500,1091567616,1077936128,0,1077936128,1,3029126627,1077936128,1
340,1056964608,0,3230662657,1090087506,1077936128,0,1077936128,1,3225419776,0,1
341,1056964608,0,3237571154,1083179009,1077936128,0,1077936127,1,3225419776,0,1
342,1056964608,0,3239051264,3042129108,1077936128,3225419776,3042129108,1,3225419776,2147483648,1
343,1056964608,0,3237571152,3230662659,1077936128,0,3225419776,1,3225419776,2147483648,1
344,1056964608,0,3230662654,3237571155,1077936128,0,3225419776,1,3225419774,3135091671,1
345,1056964608,0,870742516,3239051264,1077936128,0,3225419776,1,865707683,3225419776,1
346,1056964608,0,1083179006,3237571155,1077936128,0,3225419776,1,0,3225419776,1
347,1056964608,0,1090087509,3230662652,1077936128,0,3225419776,1,992564221,3225419771,1
348,1056964608,0,1091567616,0,1094713344,1091567616,0,0,1091567616,0,1
349,1056964608,0,1090087506,1083179008,1094713344,1090087506,1083179008,0,1090087506,1083179008,1
350,1056964608,0,1083179007,1090087507,1094713344,1083179007,1090087507,0,1083179007,1090087507,1
351,1056964608,0,3033740500,1091567616,1094713344,3033740500,1091567616,0,3033740500,1091567616,1
352,1056964608,0,3230662657,1090087506,1094713344,3230662657,1090087506,0,3230662657,1090087506,1
353,1056964608,0,3237571154,1083179009,1094713344,3237571154,1083179009,0,3237571154,1083179009,1
354,1056964608,0,3239051264,3042129108,1094713344,3239051264,3042129108,0,3239051264,3042129108,1
355,1056964608,0,3237571152,3230662659,1094713344,3237571152,3230662659,0,3237571152,3230662659,1
356,1056964608,0,3230662654,3237571155,1094713344,3230662654,3237571155,0,3230662654,3237571155,1
357,1056964608,0,870742516,3239051264,1094713344,870742516,3239051264,0,870742516,3239051264,1
358,1056964608,0,1083179006,3237571155,1094713344,1083179006,3237571155,0,1083179006,3237571155,1
359,1056964608,0,1090087509,3230662652,1094713344,1090087509,3230662652,0,1090087509,3230662652,1
360,1056964608,0,1101004800,0,0,1101004800,0,0,1101004800,0,0
361,1056964608,0,1099599974,1092616192,0,1099599974,1092616192,0,1099599974,1092616192,0
362,1056964608,0,1092616191,1099599975,0,1092616191,1099599975,0,1092616191,1099599975,0
363,1056964608,0,3043667066,1101004800,0,3043667066,1101004800,0,3043667066,1101004800,0
364,1056964608,0,3240099841,1099599974,0,3240099841,1099599974,0,3240099841,1099599974,0
365,1056964608,0,3247083622,1092616193,0,3247083622,1092616193,0,3247083622,1092616193,0
366,1056964608,0,3248488448,3052055674,0,3248488448,3052055674,0,3248488448,3052055674,0
367,1056964608,0,3247083621,3240099844,0,3247083621,3240099844,0,3247083621,3240099844,0
368,1056964608,0,3240099838,3247083623,0,3240099838,3247083623,0,3240099838,3247083623,0
369,1056964608,0,880806621,3248488448,0,880806621,3248488448,0,880806621,3248488448,0
370,1056964608,0,1092616190,3247083623,0,1092616190,3247083623,0,1092616190,3247083623,0
371,1056964608,0,1099599976,3240099835,0,1099599976,3240099835,0,1099599976,3240099835,0
372,1056964608,0,1101004800,0,1077936128,1077936128,0,1,1077936128,0,1
373,1056964608,0,1099599974,1092616192,1077936128,0,1077936128,1,0,1077936128,1
374,1056964608,0,1092616191,1099599975,1077936128,0,1077936128,1,0,1077936128,1
375,1056964608,0,3043667066,1101004800,1077936128,0,1077936128,1,3029126627,1077936128,1
376,1056964608,0,3240099841,1099599974,1077936128,0,1077936128,1,3225419776,0,1
377,1056964608,0,3247083622,1092616193,1077936128,0,1077936128,1,3225419776,0,1
378,1056964608,0,3248488448,3052055674,1077936128,3225419776,3052055674,1,3225419776,2147483648,1
379,1056964608,0,3247083621,3240099844,1077936128,0,3225419776,1,3225419776,2147483648,1
380,1056964608,0,3240099838,3247083623,1077936128,0,3225419776,1,3225419774,3135091671,1
381,1056964608,0,880806621,3248488448,1077936128,0,3225419776,1,865707683,3225419776,1
382,1056964608,0,1092616190,3247083623,1077936128,0,3225419776,1,0,3225419776,1
383,1056964608,0,1099599976,3240099835,1077936128,0,3225419775,1,994050048,3225419770,1
384,1056964608,0,1101004800,0,1094713344,1094713344,0,1,1094713344,0,1
385,1056964608,0,1099599974,1092616192,1094713344,1087652757,1092616192,1,1087652757,1092616192,1
386,1056964608,0,1092616191,1099599975,1094713344,0,1094713344,1,0,1094713344,1
387,1056964608,0,3043667066,1101004800,1094713344,0,1094713344,1,3043667066,1094713344,1
388,1056964608,0,3240099841,1099599974,1094713344,0,1094713344,1,3240099841,1087652754,1
389,1056964608,0,3247083622,1092616193,1094713344,3235136401,1092616193,1,3242196992,0,1
390,1056964608,0,3248488448,3052055674,1094713344,3242196992,3052055674,1,3242196992,2147483648,1
391,1056964608,0,3247083621,3240099844,1094713344,3235136393,3240099844,1,3242196992,2147483648,1
392,1056964608,0,3240099838,3247083623,1094713344,0,3242196992,1,3240099838,3235136411,1
393,1056964608,0,880806621,3248488448,1094713344,0,3242196992,1,0,3242196992,1
394,1056964608,0,1092616190,3247083623,1094713344,0,3242196992,1,0,3242196992,1
395,1056964608,0,1099599976,3240099835,1094713344,1087652771,3240099835,1,1087652771,3240099835,1
396,1056964608,0,1109393408,0,0,1109393408,0,0,1109393408,0,0
397,1056964608,0,1107988582,1101004800,0,1107988582,1101004800,0,1107988582,1101004800,0
398,1056964608,0,1101004799,1107988583,0,1101004799,1107988583,0,1101004799,1107988583,0
399,1056964608,0,3052055674,1109393408,0,3052055674,1109393408,0,3052055674,1109393408,0
400,1056964608,0,3248488449,1107988582,0,3248488449,1107988582,0,3248488449,1107988582,0
401,1056964608,0,3255472230,1101004801,0,3255472230,1101004801,0,3255472230,1101004801,0
402,1056964608,0,3256877056,3060444282,0,3256877056,3060444282,0,3256877056,3060444282,0
403,1056964608,0,3255472229,3248488452,0,3255472229,3248488452,0,3255472229,3248488452,0
404,1056964608,0,3248488446,3255472231,0,3248488446,3255472231,0,3248488446,3255472231,0
405,1056964608,0,889195229,3256877056,0,889195229,3256877056,0,889195229,3256877056,0
406,1056964608,0,1101004798,3255472231,0,1101004798,3255472231,0,1101004798,3255472231,0
407,1056964608,0,1107988584,3248488443,0,1107988584,3248488443,0,1107988584,3248488443,0
408,1056964608,0,1109393408,0,1077936128,1077936128,0,1,1077936128,0,1
409,1056964608,0,1107988582,1101004800,1077936128,0,1077936128,1,0,1077936128,1
410,1056964608,0,1101004799,1107988583,1077936128,0,1077936128,1,0,1077936128,1
411,1056964608,0,3052055674,1109393408,1077936128,0,1077936128,1,3029126627,1077936128,1
412,1056964608,0,3248488449,1107988582,1077936128,0,1077936128,1,3225419776,0,1
413,1056964608,0,3255472230,1101004801,1077936128,0,1077936128,1,3225419776,0,1
414,1056964608,0,3256877056,3060444282,1077936128,3225419776,3060444282,1,3225419776,2147483648,1
415,1056964608,0,3255472229,3248488452,1077936128,0,3225419776,1,3225419776,2147483648,1
416,1056964608,0,3248488446,3255472231,1077936128,0,3225419776,1,3225419774,3135091671,1
417,1056964608,0,889195229,3256877056,1077936128,0,3225419776,1,865707683,3225419776,1
418,1056964608,0,1101004798,3255472231,1077936128,0,3225419776,1,0,3225419776,1
419,1056964608,0,1107988584,3248488443,1077936128,0,3225419775,1,994050048,3225419770,1
420,1056964608,0,1109393408,0,1094713344,1094713344,0,1,1094713344,0,1
421,1056964608,0,1107988582,1101004800,1094713344,0,1094713344,1,0,1094713344,1
422,1056964608,0,1101004799,1107988583,1094713344,0,1094713344,1,0,1094713344,1
423,1056964608,0,3052055674,1109393408,1094713344,0,1094713344,1,3045903843,1094713344,1
424,1056964608,0,3248488449,1107988582,1094713344,0,1094713344,1,3242196992,0,1
425,1056964608,0,3255472230,1101004801,1094713344,0,1094713344,1,3242196992,0,1
426,1056964608,0,3256877056,3060444282,1094713344,3242196992,3060444282,1,3242196992,2147483648,1
427,1056964608,0,3255472229,3248488452,1094713344,0,3242196992,1,3242196992,2147483648,1
428,1056964608,0,3248488446,3255472231,1094713344,0,3242196992,1,3242196990,3151868887,1
429,1056964608,0,889195229,3256877056,1094713344,0,3242196992,1,0,3242196992,1
430,1056964608,0,1101004798,3255472231,1094713344,0,3242196992,1,0,3242196992,1
431,1056964608,0,1107988584,3248488443,1094713344,0,3242196991,1,1010827264,3242196986,1
432,1082130432,0,1056964608,0,0,1056964608,0,0,1056964608,0,0
433,1082130432,0,1054716887,1048576000,0,1054716887,1048576000,0,1054716887,1048576000,0
434,1082130432,0,1048575999,1054716888,0,1048575999,1054716888,0,1048575999,1054716888,0
435,1082130432,0,2998648110,1056964608,0,2998648110,1056964608,0,2998648110,1056964608,0
436,1082130432,0,3196059649,1054716887,0,3196059649,1054716887,0,3196059649,1054716887,0
437,1082130432,0,3202200535,1048576001,0,3202200535,1048576001,0,3202200535,1048576001,0
438,1082130432,0,3204448256,3007036718,0,3204448256,3007036718,0,3204448256,3007036718,0
439,1082130432,0,3202200533,3196059651,0,3202200533,3196059651,0,3202200533,3196059651,0
440,1082130432,0,3196059645,3202200536,0,3196059645,3202200536,0,3196059645,3202200536,0
441,1082130432,0,835509806,3204448256,0,835509806,3204448256,0,835509806,3204448256,0
442,1082130432,0,1048575997,3202200536,0,1048575997,3202200536,0,1048575997,3202200536,0
443,1082130432,0,1054716890,3196059640,0,1054716890,3196059640,0,1054716890,3196059640,0
444,1082130432,0,1056964608,0,1077936128,1056964608,0,0,1056964608,0,1
445,1082130432,0,1054716887,1048576000,1077936128,1054716887,1048576000,0,1054716887,1048576000,1
446,1082130432,0,1048575999,1054716888,1077936128,1048575999,1054716888,0,1048575999,1054716888,1
447,1082130432,0,2998648110,1056964608,1077936128,2998648110,1056964608,0,2998648110,1056964608,1
448,1082130432,0,3196059649,1054716887,1077936128,3196059649,1054716887,0,3196059649,1054716887,1
449,1082130432,0,3202200535,1048576001,1077936128,3202200535,1048576001,0,3202200535,1048576001,1
450,1082130432,0,3204448256,3007036718,1077936128,3204448256,3007036718,0,3204448256,3007036718,1
451,1082130432,0,3202200533,3196059651,1077936128,3202200533,3196059651,0,3202200533,3196059651,1
452,1082130432,0,3196059645,3202200536,1077936128,3196059645,3202200536,0,3196059645,3202200536,1
453,1082130432,0,835509806,3204448256,1077936128,835509806,3204448256,0,835509806,3204448256,1
454,1082130432,0,1048575997,3202200536,1077936128,1048575997,3202200536,0,1048575997,3202200536,1
455,1082130432,0,1054716890,3196059640,1077936128,1054716890,3196059640,0,1054716890,3196059640,1
456,1082130432,0,1056964608,0,1094713344,1056964608,0,0,1056964608,0,1
457,1082130432,0,1054716887,1048576000,1094713344,1054716887,1048576000,0,1054716887,1048576000,1
458,1082130432,0,1048575999,1054716888,1094713344,1048575999,1054716888,0,1048575999,1054716888,1
459,1082130432,0,2998648110,1056964608,1094713344,2998648110,1056964608,0,2998648110,1056964608,1
460,1082130432,0,3196059649,1054716887,1094713344,3196059649,1054716887,0,3196059649,1054716887,1
461,1082130432,0,3202200535,1048576001,1094713344,3202200535,1048576001,0,3202200535,1048576001,1
462,1082130432,0,3204448256,3007036718,1094713344,3204448256,3007036718,0,3204448256,3007036718,1
463,1082130432,0,3202200533,3196059651,1094713344,3202200533,3196059651,0,3202200533,3196059651,1
464,1082130432,0,3196059645,3202200536,1094713344,3196059645,3202200536,0,3196059645,3202200536,1
465,1082130432,0,835509806,3204448256,1094713344,835509806,3204448256,0,835509806,3204448256,1
466,1082130432,0,1048575997,3202200536,1094713344,1048575997,3202200536,0,1048575997,3202200536,1
467,1082130432,0,1054716890,3196059640,1094713344,1054716890,3196059640,0,1054716890,3196059640,1
468,1082130432,0,1075838976,0,0,1075838976,0,0,1075838976,0,0
469,1082130432,0,1074434150,1067450368,0,1074434150,1067450368,0,1074434150,1067450368,0
470,1082130432,0,1067450367,1074434151,0,1067450367,1074434151,0,1067450367,1074434151,0
471,1082130432,0,3018501242,1075838976,0,3018501242,1075838976,0,3018501242,1075838976,0
472,1082130432,0,3214934017,1074434150,0,3214934017,1074434150,0,3214934017,1074434150,0
473,1082130432,0,3221917798,1067450369,0,3221917798,1067450369,0,3221917798,1067450369,0
474,1082130432,0,3223322624,3026889850,0,3223322624,3026889850,0,3223322624,3026889850,0
475,1082130432,0,3221917797,3214934020,0,3221917797,3214934020,0,3221917797,3214934020,0
476,1082130432,0,3214934014,3221917799,0,3214934014,3221917799,0,3214934014,3221917799,0
477,1082130432,0,855640797,3223322624,0,855640797,3223322624,0,855640797,3223322624,0
478,1082130432,0,1067450366,3221917799,0,1067450366,3221917799,0,1067450366,3221917799,0
479,1082130432,0,1074434152,3214934011,0,1074434152,3214934011,0,1074434152,3214934011,0
480,1082130432,0,1075838976,0,1077936128,1075838976,0,0,1075838976,0,1
481,1082130432,0,1074434150,1067450368,1077936128,1074434150,1067450368,0,1074434150,1067450368,1
482,1082130432,0,1067450367,1074434151,1077936128,1067450367,1074434151,0,1067450367,1074434151,1
483,1082130432,0,3018501242,1075838976,1077936128,3018501242,1075838976,0,3018501242,1075838976,1
484,1082130432,0,3214934017,1074434150,1077936128,3214934017,1074434150,0,3214934017,1074434150,1
485,1082130432,0,3221917798,1067450369,1077936128,3221917798,1067450369,0,3221917798,1067450369,1
486,1082130432,0,3223322624,3026889850,1077936128,3223322624,3026889850,0,3223322624,3026889850,1
487,1082130432,0,3221917797,3214934020,1077936128,3221917797,3214934020,0,3221917797,3214934020,1
488,1082130432,0,3214934014,3221917799,1077936128,3214934014,3221917799,0,3214934014,3221917799,1
489,1082130432,0,855640797,3223322624,1077936128,855640797,3223322624,0,855640797,3223322624,1
490,1082130432,0,1067450366,3221917799,1077936128,1067450366,3221917799,0,1067450366,3221917799,1
491,1082130432,0,1074434152,3214934011,1077936128,1074434152,3214934011,0,1074434152,3214934011,1
492,1082130432,0,1075838976,0,1094713344,1075838976,0,0,1075838976,0,1
493,1082130432,0,1074434150,1067450368,1094713344,1074434150,1067450368,0,1074434150,1067450368,1
494,1082130432,0,1067450367,1074434151,1094713344,1067450367,1074434151,0,1067450367,1074434151,1
495,1082130432,0,3018501242,1075838976,1094713344,3018501242,1075838976,0,3018501242,1075838976,1
496,1082130432,0,3214934017,1074434150,1094713344,3214934017,1074434150,0,3214934017,1074434150,1
497,1082130432,0,3221917798,1067450369,1094713344,3221917798,1067450369,0,3221917798,1067450369,1
498,1082130432,0,3223322624,3026889850,1094713344,3223322624,3026889850,0,3223322624,3026889850,1
499,1082130432,0,3221917797,3214934020,1094713344,3221917797,3214934020,0,3221917797,3214934020,1
500,1082130432,0,3214934014,3221917799,1094713344,3214934014,3221917799,0,3214934014,3221917799,1
501,1082130432,0,855640797,3223322624,1094713344,855640797,3223322624,0,855640797,3223322624,1
502,1082130432,0,1067450366,3221917799,1094713344,1067450366,3221917799,0,1067450366,3221917799,1
503,1082130432,0,1074434152,3214934011,1094713344,1074434152,3214934011,0,1074434152,3214934011,1
504,1082130432,0,1084227584,0,0,1084227584,0,0,1084227584,0,0
505,1082130432,0,1082822758,1075838976,0,1082822758,1075838976,0,1082822758,1075838976,0
506,1082130432,0,1075838975,1082822759,0,1075838975,1082822759,0,1075838975,1082822759,0
507,1082130432,0,3026889850,1084227584,0,3026889850,1084227584,0,3026889850,1084227584,0
508,1082130432,0,3223322625,1082822758,0,3223322625,1082822758,0,3223322625,1082822758,0
509,1082130432,0,3230306406,1075838977,0,3230306406,1075838977,0,3230306406,1075838977,0
510,1082130432,0,3231711232,3035278458,0,3231711232,3035278458,0,3231711232,3035278458,0
511,1082130432,0,3230306405,3223322628,0,3230306405,3223322628,0,3230306405,3223322628,0
512,1082130432,0,3223322622,3230306407,0,3223322622,3230306407,0,3223322622,3230306407,0
513,1082130432,0,864029405,3231711232,0,864029405,3231711232,0,864029405,3231711232,0
514,1082130432,0,1075838974,3230306407,0,1075838974,3230306407,0,1075838974,3230306407,0
515,1082130432,0,1082822760,3223322619,0,1082822760,3223322619,0,1082822760,3223322619,0
516,1082130432,0,1084227584,0,1077936128,1077936128,0,1,1077936128,0,1
