#entry
idx,mode,target_is_current,reason_is_gcs,gcs_enabled,mode_exists,armed,land_complete,new_manual_thr,new_is_drift,cur_manual_thr,pilot_thr,non_takeoff_thr,new_requires_pos,position_ok,ekf_alt_ok,in_rc_failsafe,new_allows_rc_fs,result,reason
1082,ACRO,0,0,1,1,0,1,1,0,0,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1083,ACRO,0,0,1,1,0,1,1,0,1,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1084,ACRO,0,0,1,1,0,1,1,0,0,1062584790,1043542835,0,1,1,0,0,1,-
1085,ACRO,0,0,1,1,0,1,1,0,1,1062584790,1043542835,0,1,1,0,0,1,-
1086,ACRO,0,0,1,1,0,1,1,0,0,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1087,ACRO,0,0,1,1,0,1,1,0,1,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1088,ACRO,0,0,1,1,1,0,1,0,0,0,1043542835,0,0,0,0,0,1,-
1089,ACRO,0,0,1,1,1,0,1,0,1,0,1043542835,0,0,0,0,0,1,-
1090,ACRO,0,0,1,1,1,0,1,0,0,0,1043542835,0,0,0,1,0,0,in RC failsafe
1091,ACRO,0,0,1,1,1,0,1,0,1,0,1043542835,0,0,0,1,0,0,in RC failsafe
1092,ACRO,0,0,1,1,1,0,1,0,0,0,1043542835,0,0,1,0,0,1,-
1093,ACRO,0,0,1,1,1,0,1,0,1,0,1043542835,0,0,1,0,0,1,-
1094,ACRO,0,0,1,1,1,0,1,0,0,0,1043542835,0,0,1,1,0,0,in RC failsafe
1095,ACRO,0,0,1,1,1,0,1,0,1,0,1043542835,0,0,1,1,0,0,in RC failsafe
1096,ACRO,0,0,1,1,1,0,1,0,0,0,1043542835,0,1,0,0,0,1,-
1097,ACRO,0,0,1,1,1,0,1,0,1,0,1043542835,0,1,0,0,0,1,-
1098,ACRO,0,0,1,1,1,0,1,0,0,0,1043542835,0,1,0,1,0,0,in RC failsafe
1099,ACRO,0,0,1,1,1,0,1,0,1,0,1043542835,0,1,0,1,0,0,in RC failsafe
1100,ACRO,0,0,1,1,1,0,1,0,0,0,1043542835,0,1,1,0,0,1,-
1101,ACRO,0,0,1,1,1,0,1,0,1,0,1043542835,0,1,1,0,0,1,-
1102,ACRO,0,0,1,1,1,0,1,0,0,0,1043542835,0,1,1,1,0,0,in RC failsafe
1103,ACRO,0,0,1,1,1,0,1,0,1,0,1043542835,0,1,1,1,0,0,in RC failsafe
1104,ACRO,0,0,1,1,1,0,1,0,0,1062584790,1043542835,0,0,0,0,0,1,-
1105,ACRO,0,0,1,1,1,0,1,0,1,1062584790,1043542835,0,0,0,0,0,1,-
1106,ACRO,0,0,1,1,1,0,1,0,0,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1107,ACRO,0,0,1,1,1,0,1,0,1,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1108,ACRO,0,0,1,1,1,0,1,0,0,1062584790,1043542835,0,0,1,0,0,1,-
1109,ACRO,0,0,1,1,1,0,1,0,1,1062584790,1043542835,0,0,1,0,0,1,-
1110,ACRO,0,0,1,1,1,0,1,0,0,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1111,ACRO,0,0,1,1,1,0,1,0,1,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1112,ACRO,0,0,1,1,1,0,1,0,0,1062584790,1043542835,0,1,0,0,0,1,-
1113,ACRO,0,0,1,1,1,0,1,0,1,1062584790,1043542835,0,1,0,0,0,1,-
1114,ACRO,0,0,1,1,1,0,1,0,0,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1115,ACRO,0,0,1,1,1,0,1,0,1,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1116,ACRO,0,0,1,1,1,0,1,0,0,1062584790,1043542835,0,1,1,0,0,1,-
1117,ACRO,0,0,1,1,1,0,1,0,1,1062584790,1043542835,0,1,1,0,0,1,-
1118,ACRO,0,0,1,1,1,0,1,0,0,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1119,ACRO,0,0,1,1,1,0,1,0,1,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1120,ACRO,0,0,1,1,1,1,1,0,0,0,1043542835,0,0,0,0,0,1,-
1121,ACRO,0,0,1,1,1,1,1,0,1,0,1043542835,0,0,0,0,0,1,-
1122,ACRO,0,0,1,1,1,1,1,0,0,0,1043542835,0,0,0,1,0,0,in RC failsafe
1123,ACRO,0,0,1,1,1,1,1,0,1,0,1043542835,0,0,0,1,0,0,in RC failsafe
1124,ACRO,0,0,1,1,1,1,1,0,0,0,1043542835,0,0,1,0,0,1,-
1125,ACRO,0,0,1,1,1,1,1,0,1,0,1043542835,0,0,1,0,0,1,-
1126,ACRO,0,0,1,1,1,1,1,0,0,0,1043542835,0,0,1,1,0,0,in RC failsafe
1127,ACRO,0,0,1,1,1,1,1,0,1,0,1043542835,0,0,1,1,0,0,in RC failsafe
1128,ACRO,0,0,1,1,1,1,1,0,0,0,1043542835,0,1,0,0,0,1,-
1129,ACRO,0,0,1,1,1,1,1,0,1,0,1043542835,0,1,0,0,0,1,-
1130,ACRO,0,0,1,1,1,1,1,0,0,0,1043542835,0,1,0,1,0,0,in RC failsafe
1131,ACRO,0,0,1,1,1,1,1,0,1,0,1043542835,0,1,0,1,0,0,in RC failsafe
1132,ACRO,0,0,1,1,1,1,1,0,0,0,1043542835,0,1,1,0,0,1,-
1133,ACRO,0,0,1,1,1,1,1,0,1,0,1043542835,0,1,1,0,0,1,-
1134,ACRO,0,0,1,1,1,1,1,0,0,0,1043542835,0,1,1,1,0,0,in RC failsafe
1135,ACRO,0,0,1,1,1,1,1,0,1,0,1043542835,0,1,1,1,0,0,in RC failsafe
1136,ACRO,0,0,1,1,1,1,1,0,0,1062584790,1043542835,0,0,0,0,0,0,throttle too high
1137,ACRO,0,0,1,1,1,1,1,0,1,1062584790,1043542835,0,0,0,0,0,1,-
1138,ACRO,0,0,1,1,1,1,1,0,0,1062584790,1043542835,0,0,0,1,0,0,throttle too high
1139,ACRO,0,0,1,1,1,1,1,0,1,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1140,ACRO,0,0,1,1,1,1,1,0,0,1062584790,1043542835,0,0,1,0,0,0,throttle too high
1141,ACRO,0,0,1,1,1,1,1,0,1,1062584790,1043542835,0,0,1,0,0,1,-
1142,ACRO,0,0,1,1,1,1,1,0,0,1062584790,1043542835,0,0,1,1,0,0,throttle too high
1143,ACRO,0,0,1,1,1,1,1,0,1,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1144,ACRO,0,0,1,1,1,1,1,0,0,1062584790,1043542835,0,1,0,0,0,0,throttle too high
1145,ACRO,0,0,1,1,1,1,1,0,1,1062584790,1043542835,0,1,0,0,0,1,-
1146,ACRO,0,0,1,1,1,1,1,0,0,1062584790,1043542835,0,1,0,1,0,0,throttle too high
1147,ACRO,0,0,1,1,1,1,1,0,1,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1148,ACRO,0,0,1,1,1,1,1,0,0,1062584790,1043542835,0,1,1,0,0,0,throttle too high
1149,ACRO,0,0,1,1,1,1,1,0,1,1062584790,1043542835,0,1,1,0,0,1,-
1150,ACRO,0,0,1,1,1,1,1,0,0,1062584790,1043542835,0,1,1,1,0,0,throttle too high
1151,ACRO,0,0,1,1,1,1,1,0,1,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1152,ACRO,0,1,1,1,0,0,1,0,0,0,1043542835,0,0,0,0,0,1,-
1153,ACRO,0,1,1,1,0,0,1,0,1,0,1043542835,0,0,0,0,0,1,-
1154,ACRO,0,1,1,1,0,0,1,0,0,0,1043542835,0,0,0,1,0,0,in RC failsafe
1155,ACRO,0,1,1,1,0,0,1,0,1,0,1043542835,0,0,0,1,0,0,in RC failsafe
1156,ACRO,0,1,1,1,0,0,1,0,0,0,1043542835,0,0,1,0,0,1,-
1157,ACRO,0,1,1,1,0,0,1,0,1,0,1043542835,0,0,1,0,0,1,-
1158,ACRO,0,1,1,1,0,0,1,0,0,0,1043542835,0,0,1,1,0,0,in RC failsafe
1159,ACRO,0,1,1,1,0,0,1,0,1,0,1043542835,0,0,1,1,0,0,in RC failsafe
1160,ACRO,0,1,1,1,0,0,1,0,0,0,1043542835,0,1,0,0,0,1,-
1161,ACRO,0,1,1,1,0,0,1,0,1,0,1043542835,0,1,0,0,0,1,-
1162,ACRO,0,1,1,1,0,0,1,0,0,0,1043542835,0,1,0,1,0,0,in RC failsafe
1163,ACRO,0,1,1,1,0,0,1,0,1,0,1043542835,0,1,0,1,0,0,in RC failsafe
1164,ACRO,0,1,1,1,0,0,1,0,0,0,1043542835,0,1,1,0,0,1,-
1165,ACRO,0,1,1,1,0,0,1,0,1,0,1043542835,0,1,1,0,0,1,-
1166,ACRO,0,1,1,1,0,0,1,0,0,0,1043542835,0,1,1,1,0,0,in RC failsafe
1167,ACRO,0,1,1,1,0,0,1,0,1,0,1043542835,0,1,1,1,0,0,in RC failsafe
1168,ACRO,0,1,1,1,0,0,1,0,0,1062584790,1043542835,0,0,0,0,0,1,-
1169,ACRO,0,1,1,1,0,0,1,0,1,1062584790,1043542835,0,0,0,0,0,1,-
1170,ACRO,0,1,1,1,0,0,1,0,0,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1171,ACRO,0,1,1,1,0,0,1,0,1,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1172,ACRO,0,1,1,1,0,0,1,0,0,1062584790,1043542835,0,0,1,0,0,1,-
1173,ACRO,0,1,1,1,0,0,1,0,1,1062584790,1043542835,0,0,1,0,0,1,-
1174,ACRO,0,1,1,1,0,0,1,0,0,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1175,ACRO,0,1,1,1,0,0,1,0,1,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1176,ACRO,0,1,1,1,0,0,1,0,0,1062584790,1043542835,0,1,0,0,0,1,-
1177,ACRO,0,1,1,1,0,0,1,0,1,1062584790,1043542835,0,1,0,0,0,1,-
1178,ACRO,0,1,1,1,0,0,1,0,0,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1179,ACRO,0,1,1,1,0,0,1,0,1,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1180,ACRO,0,1,1,1,0,0,1,0,0,1062584790,1043542835,0,1,1,0,0,1,-
1181,ACRO,0,1,1,1,0,0,1,0,1,1062584790,1043542835,0,1,1,0,0,1,-
1182,ACRO,0,1,1,1,0,0,1,0,0,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1183,ACRO,0,1,1,1,0,0,1,0,1,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1184,ACRO,0,1,1,1,0,1,1,0,0,0,1043542835,0,0,0,0,0,1,-
1185,ACRO,0,1,1,1,0,1,1,0,1,0,1043542835,0,0,0,0,0,1,-
1186,ACRO,0,1,1,1,0,1,1,0,0,0,1043542835,0,0,0,1,0,0,in RC failsafe
1187,ACRO,0,1,1,1,0,1,1,0,1,0,1043542835,0,0,0,1,0,0,in RC failsafe
1188,ACRO,0,1,1,1,0,1,1,0,0,0,1043542835,0,0,1,0,0,1,-
1189,ACRO,0,1,1,1,0,1,1,0,1,0,1043542835,0,0,1,0,0,1,-
1190,ACRO,0,1,1,1,0,1,1,0,0,0,1043542835,0,0,1,1,0,0,in RC failsafe
1191,ACRO,0,1,1,1,0,1,1,0,1,0,1043542835,0,0,1,1,0,0,in RC failsafe
1192,ACRO,0,1,1,1,0,1,1,0,0,0,1043542835,0,1,0,0,0,1,-
1193,ACRO,0,1,1,1,0,1,1,0,1,0,1043542835,0,1,0,0,0,1,-
1194,ACRO,0,1,1,1,0,1,1,0,0,0,1043542835,0,1,0,1,0,0,in RC failsafe
1195,ACRO,0,1,1,1,0,1,1,0,1,0,1043542835,0,1,0,1,0,0,in RC failsafe
1196,ACRO,0,1,1,1,0,1,1,0,0,0,1043542835,0,1,1,0,0,1,-
1197,ACRO,0,1,1,1,0,1,1,0,1,0,1043542835,0,1,1,0,0,1,-
1198,ACRO,0,1,1,1,0,1,1,0,0,0,1043542835,0,1,1,1,0,0,in RC failsafe
1199,ACRO,0,1,1,1,0,1,1,0,1,0,1043542835,0,1,1,1,0,0,in RC failsafe
1200,ACRO,0,1,1,1,0,1,1,0,0,1062584790,1043542835,0,0,0,0,0,1,-
1201,ACRO,0,1,1,1,0,1,1,0,1,1062584790,1043542835,0,0,0,0,0,1,-
1202,ACRO,0,1,1,1,0,1,1,0,0,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1203,ACRO,0,1,1,1,0,1,1,0,1,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1204,ACRO,0,1,1,1,0,1,1,0,0,1062584790,1043542835,0,0,1,0,0,1,-
1205,ACRO,0,1,1,1,0,1,1,0,1,1062584790,1043542835,0,0,1,0,0,1,-
1206,ACRO,0,1,1,1,0,1,1,0,0,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1207,ACRO,0,1,1,1,0,1,1,0,1,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1208,ACRO,0,1,1,1,0,1,1,0,0,1062584790,1043542835,0,1,0,0,0,1,-
1209,ACRO,0,1,1,1,0,1,1,0,1,1062584790,1043542835,0,1,0,0,0,1,-
1210,ACRO,0,1,1,1,0,1,1,0,0,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1211,ACRO,0,1,1,1,0,1,1,0,1,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1212,ACRO,0,1,1,1,0,1,1,0,0,1062584790,1043542835,0,1,1,0,0,1,-
1213,ACRO,0,1,1,1,0,1,1,0,1,1062584790,1043542835,0,1,1,0,0,1,-
1214,ACRO,0,1,1,1,0,1,1,0,0,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1215,ACRO,0,1,1,1,0,1,1,0,1,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1216,ACRO,0,1,1,1,1,0,1,0,0,0,1043542835,0,0,0,0,0,1,-
1217,ACRO,0,1,1,1,1,0,1,0,1,0,1043542835,0,0,0,0,0,1,-
1218,ACRO,0,1,1,1,1,0,1,0,0,0,1043542835,0,0,0,1,0,0,in RC failsafe
1219,ACRO,0,1,1,1,1,0,1,0,1,0,1043542835,0,0,0,1,0,0,in RC failsafe
1220,ACRO,0,1,1,1,1,0,1,0,0,0,1043542835,0,0,1,0,0,1,-
1221,ACRO,0,1,1,1,1,0,1,0,1,0,1043542835,0,0,1,0,0,1,-
1222,ACRO,0,1,1,1,1,0,1,0,0,0,1043542835,0,0,1,1,0,0,in RC failsafe
1223,ACRO,0,1,1,1,1,0,1,0,1,0,1043542835,0,0,1,1,0,0,in RC failsafe
1224,ACRO,0,1,1,1,1,0,1,0,0,0,1043542835,0,1,0,0,0,1,-
1225,ACRO,0,1,1,1,1,0,1,0,1,0,1043542835,0,1,0,0,0,1,-
1226,ACRO,0,1,1,1,1,0,1,0,0,0,1043542835,0,1,0,1,0,0,in RC failsafe
1227,ACRO,0,1,1,1,1,0,1,0,1,0,1043542835,0,1,0,1,0,0,in RC failsafe
1228,ACRO,0,1,1,1,1,0,1,0,0,0,1043542835,0,1,1,0,0,1,-
1229,ACRO,0,1,1,1,1,0,1,0,1,0,1043542835,0,1,1,0,0,1,-
1230,ACRO,0,1,1,1,1,0,1,0,0,0,1043542835,0,1,1,1,0,0,in RC failsafe
1231,ACRO,0,1,1,1,1,0,1,0,1,0,1043542835,0,1,1,1,0,0,in RC failsafe
1232,ACRO,0,1,1,1,1,0,1,0,0,1062584790,1043542835,0,0,0,0,0,1,-
1233,ACRO,0,1,1,1,1,0,1,0,1,1062584790,1043542835,0,0,0,0,0,1,-
1234,ACRO,0,1,1,1,1,0,1,0,0,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1235,ACRO,0,1,1,1,1,0,1,0,1,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1236,ACRO,0,1,1,1,1,0,1,0,0,1062584790,1043542835,0,0,1,0,0,1,-
1237,ACRO,0,1,1,1,1,0,1,0,1,1062584790,1043542835,0,0,1,0,0,1,-
1238,ACRO,0,1,1,1,1,0,1,0,0,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1239,ACRO,0,1,1,1,1,0,1,0,1,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1240,ACRO,0,1,1,1,1,0,1,0,0,1062584790,1043542835,0,1,0,0,0,1,-
1241,ACRO,0,1,1,1,1,0,1,0,1,1062584790,1043542835,0,1,0,0,0,1,-
1242,ACRO,0,1,1,1,1,0,1,0,0,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1243,ACRO,0,1,1,1,1,0,1,0,1,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1244,ACRO,0,1,1,1,1,0,1,0,0,1062584790,1043542835,0,1,1,0,0,1,-
1245,ACRO,0,1,1,1,1,0,1,0,1,1062584790,1043542835,0,1,1,0,0,1,-
1246,ACRO,0,1,1,1,1,0,1,0,0,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1247,ACRO,0,1,1,1,1,0,1,0,1,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1248,ACRO,0,1,1,1,1,1,1,0,0,0,1043542835,0,0,0,0,0,1,-
1249,ACRO,0,1,1,1,1,1,1,0,1,0,1043542835,0,0,0,0,0,1,-
1250,ACRO,0,1,1,1,1,1,1,0,0,0,1043542835,0,0,0,1,0,0,in RC failsafe
1251,ACRO,0,1,1,1,1,1,1,0,1,0,1043542835,0,0,0,1,0,0,in RC failsafe
1252,ACRO,0,1,1,1,1,1,1,0,0,0,1043542835,0,0,1,0,0,1,-
1253,ACRO,0,1,1,1,1,1,1,0,1,0,1043542835,0,0,1,0,0,1,-
1254,ACRO,0,1,1,1,1,1,1,0,0,0,1043542835,0,0,1,1,0,0,in RC failsafe
1255,ACRO,0,1,1,1,1,1,1,0,1,0,1043542835,0,0,1,1,0,0,in RC failsafe
1256,ACRO,0,1,1,1,1,1,1,0,0,0,1043542835,0,1,0,0,0,1,-
1257,ACRO,0,1,1,1,1,1,1,0,1,0,1043542835,0,1,0,0,0,1,-
1258,ACRO,0,1,1,1,1,1,1,0,0,0,1043542835,0,1,0,1,0,0,in RC failsafe
1259,ACRO,0,1,1,1,1,1,1,0,1,0,1043542835,0,1,0,1,0,0,in RC failsafe
1260,ACRO,0,1,1,1,1,1,1,0,0,0,1043542835,0,1,1,0,0,1,-
1261,ACRO,0,1,1,1,1,1,1,0,1,0,1043542835,0,1,1,0,0,1,-
1262,ACRO,0,1,1,1,1,1,1,0,0,0,1043542835,0,1,1,1,0,0,in RC failsafe
1263,ACRO,0,1,1,1,1,1,1,0,1,0,1043542835,0,1,1,1,0,0,in RC failsafe
1264,ACRO,0,1,1,1,1,1,1,0,0,1062584790,1043542835,0,0,0,0,0,0,throttle too high
1265,ACRO,0,1,1,1,1,1,1,0,1,1062584790,1043542835,0,0,0,0,0,1,-
1266,ACRO,0,1,1,1,1,1,1,0,0,1062584790,1043542835,0,0,0,1,0,0,throttle too high
1267,ACRO,0,1,1,1,1,1,1,0,1,1062584790,1043542835,0,0,0,1,0,0,in RC failsafe
1268,ACRO,0,1,1,1,1,1,1,0,0,1062584790,1043542835,0,0,1,0,0,0,throttle too high
1269,ACRO,0,1,1,1,1,1,1,0,1,1062584790,1043542835,0,0,1,0,0,1,-
1270,ACRO,0,1,1,1,1,1,1,0,0,1062584790,1043542835,0,0,1,1,0,0,throttle too high
1271,ACRO,0,1,1,1,1,1,1,0,1,1062584790,1043542835,0,0,1,1,0,0,in RC failsafe
1272,ACRO,0,1,1,1,1,1,1,0,0,1062584790,1043542835,0,1,0,0,0,0,throttle too high
1273,ACRO,0,1,1,1,1,1,1,0,1,1062584790,1043542835,0,1,0,0,0,1,-
1274,ACRO,0,1,1,1,1,1,1,0,0,1062584790,1043542835,0,1,0,1,0,0,throttle too high
1275,ACRO,0,1,1,1,1,1,1,0,1,1062584790,1043542835,0,1,0,1,0,0,in RC failsafe
1276,ACRO,0,1,1,1,1,1,1,0,0,1062584790,1043542835,0,1,1,0,0,0,throttle too high
1277,ACRO,0,1,1,1,1,1,1,0,1,1062584790,1043542835,0,1,1,0,0,1,-
1278,ACRO,0,1,1,1,1,1,1,0,0,1062584790,1043542835,0,1,1,1,0,0,throttle too high
1279,ACRO,0,1,1,1,1,1,1,0,1,1062584790,1043542835,0,1,1,1,0,0,in RC failsafe
1280,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1281,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1282,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1283,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1284,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1285,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1286,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1287,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1288,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1289,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1290,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1291,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1292,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1293,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1294,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1295,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1296,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1297,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1298,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1299,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1300,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1301,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1302,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1303,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1304,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1305,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1306,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1307,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1308,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1309,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1310,NONEXISTENT,0,0,1,0,0,0,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1311,NONEXISTENT,0,0,1,0,0,0,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1312,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1313,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1314,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1315,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1316,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1317,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1318,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1319,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1320,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1321,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1322,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1323,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1324,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1325,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1326,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1327,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1328,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1329,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1330,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
1331,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,0,0,1,1,0,no such mode
1332,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,0,1,0,1,0,no such mode
1333,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,0,1,0,1,0,no such mode
1334,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,0,1,1,1,0,no such mode
1335,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,0,1,1,1,0,no such mode
1336,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,1,0,0,1,0,no such mode
1337,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,1,0,0,1,0,no such mode
1338,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,1,0,1,1,0,no such mode
1339,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,1,0,1,1,0,no such mode
1340,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,1,1,0,1,0,no such mode
1341,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,1,1,0,1,0,no such mode
1342,NONEXISTENT,0,0,1,0,0,1,0,0,0,0,1043542835,0,1,1,1,1,0,no such mode
1343,NONEXISTENT,0,0,1,0,0,1,0,0,1,0,1043542835,0,1,1,1,1,0,no such mode
1344,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,0,0,0,1,0,no such mode
1345,NONEXISTENT,0,0,1,0,1,0,0,0,1,0,1043542835,0,0,0,0,1,0,no such mode
1346,NONEXISTENT,0,0,1,0,1,0,0,0,0,0,1043542835,0,0,0,1,1,0,no such mode
